bloque	formato	escenario	ed_14_20	ed_21_28	ed_29_40	ed_41_50	ed_50	soltero	casado	unionlib	sex_fem	sex_mas	trab_desem	trab_formal	trab_inform	est_ninguno	est_primaria	est_secun	est_tecnico	est_uni	viajeoblig	frecuencia	evas_torniquete	evas_puertas	conoce_multa	conoce_valor	reincide_no_comparendo	colarse_10	colarse_10_50	colarse_50	posibilad_percibida	satis_costo	satis_comodidad	satis_seguridad	satis_general	fin_justifica	importa_ganar	no_reglas	ingreso	perfil	perfil_1	perfil_2	perfil_3	perfil_4	perfil_5	perfil_6	multa	retencion	policia_perros	camara	aleatoria	prob	evade	i1	i2	i3	i4	ingresoprom	gasto	gasto_ingreso	colarse_10mas
3	179	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	2.4	0	0	0	1	0.2	1	1	0	0	0	828	28.8	0.139130436	1
3	179	2	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	214	0	0	0	1	0.2	0	1	0	0	0	828	28.8	0.139130436	1
3	179	3	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	854	6	0	1	0	0.2	1	1	0	0	0	828	28.8	0.139130436	1
3	179	4	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	854	0	0	1	0	0.5	1	1	0	0	0	828	28.8	0.139130436	1
3	179	5	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	854	0	0	1	0	0.2	1	1	0	0	0	828	28.8	0.139130436	1
3	179	6	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	2.4	0	0	1	0	0.2	0	1	0	0	0	828	28.8	0.139130436	1
3	179	7	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	2.4	2	0	1	0	0.5	1	1	0	0	0	828	28.8	0.139130436	1
3	179	8	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	427	0	0	1	0	0.5	1	1	0	0	0	828	28.8	0.139130436	1
3	179	9	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	427	2	1	0	0	0.2	1	1	0	0	0	828	28.8	0.139130436	1
3	179	10	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	427	6	0	0	1	0.1	0	1	0	0	0	828	28.8	0.139130436	1
3	179	11	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	214	2	0	1	0	0.5	1	1	0	0	0	828	28.8	0.139130436	1
3	179	12	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	12	0	1	0	0	1	0	0	1	0.1	3	3	1	3	2	3	2	1	6	0	0	0	0	0	1	214	6	1	0	0	0.2	0	1	0	0	0	828	28.8	0.139130436	1
3	180	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.2	1	1	0	0	0	828	14.4	0.069565216	1
3	180	2	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	214	0	0	0	1	0.2	0	1	0	0	0	828	14.4	0.069565216	1
3	180	3	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	854	6	0	1	0	0.2	1	1	0	0	0	828	14.4	0.069565216	1
3	180	4	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	854	0	0	1	0	0.5	1	1	0	0	0	828	14.4	0.069565216	1
3	180	5	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	854	0	0	1	0	0.2	1	1	0	0	0	828	14.4	0.069565216	1
3	180	6	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	2.4	0	0	1	0	0.2	0	1	0	0	0	828	14.4	0.069565216	1
3	180	7	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	2.4	2	0	1	0	0.5	1	1	0	0	0	828	14.4	0.069565216	1
3	180	8	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	427	0	0	1	0	0.5	0	1	0	0	0	828	14.4	0.069565216	1
3	180	9	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	427	2	1	0	0	0.2	0	1	0	0	0	828	14.4	0.069565216	1
3	180	10	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	427	6	0	0	1	0.1	1	1	0	0	0	828	14.4	0.069565216	1
3	180	11	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	214	2	0	1	0	0.5	1	1	0	0	0	828	14.4	0.069565216	1
3	180	12	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	6	1	0	1	0	1	0	1	0	0.2	2	2	1	3	2	2	4	1	1	1	0	0	0	0	0	214	6	1	0	0	0.2	0	1	0	0	0	828	14.4	0.069565216	1
3	181	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.2	1	1	0	0	0	828	24	0.115942028	1
3	181	2	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	214	0	0	0	1	0.2	0	1	0	0	0	828	24	0.115942028	1
3	181	3	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	854	6	0	1	0	0.2	1	1	0	0	0	828	24	0.115942028	1
3	181	4	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	854	0	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	181	5	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	854	0	0	1	0	0.2	1	1	0	0	0	828	24	0.115942028	1
3	181	6	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	2.4	0	0	1	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	181	7	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	2.4	2	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	181	8	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	427	0	0	1	0	0.5	0	1	0	0	0	828	24	0.115942028	1
3	181	9	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	427	2	1	0	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	181	10	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	427	6	0	0	1	0.1	0	1	0	0	0	828	24	0.115942028	1
3	181	11	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	214	2	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	181	12	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	2	2	4	1	1	1	0	0	0	0	0	214	6	1	0	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	182	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.2	1	1	0	0	0	828	24	0.115942028	1
3	182	2	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	214	0	0	0	1	0.2	0	1	0	0	0	828	24	0.115942028	1
3	182	3	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	854	6	0	1	0	0.2	1	1	0	0	0	828	24	0.115942028	1
3	182	4	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	854	0	0	1	0	0.5	0	1	0	0	0	828	24	0.115942028	1
3	182	5	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	854	0	0	1	0	0.2	1	1	0	0	0	828	24	0.115942028	1
3	182	6	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	2.4	0	0	1	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	182	7	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	2.4	2	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	182	8	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	427	0	0	1	0	0.5	0	1	0	0	0	828	24	0.115942028	1
3	182	9	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	427	2	1	0	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	182	10	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	427	6	0	0	1	0.1	0	1	0	0	0	828	24	0.115942028	1
3	182	11	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	214	2	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	182	12	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	10	0	1	0	0	1	0	1	0	0.3	2	2	2	2	3	2	3	1	1	1	0	0	0	0	0	214	6	1	0	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	183	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	2.4	0	0	0	1	0.2	0	1	0	0	0	828	24	0.115942028	1
3	183	2	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	214	0	0	0	1	0.2	1	1	0	0	0	828	24	0.115942028	1
3	183	3	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	854	6	0	1	0	0.2	1	1	0	0	0	828	24	0.115942028	1
3	183	4	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	854	0	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	183	5	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	854	0	0	1	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	183	6	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	2.4	0	0	1	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	183	7	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	2.4	2	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	183	8	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	427	0	0	1	0	0.5	0	1	0	0	0	828	24	0.115942028	1
3	183	9	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	427	2	1	0	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	183	10	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	427	6	0	0	1	0.1	0	1	0	0	0	828	24	0.115942028	1
3	183	11	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	214	2	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	183	12	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	10	1	0	1	0	1	0	1	0	0.3	2	2	1	2	3	3	2	1	3	0	0	1	0	0	0	214	6	1	0	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	184	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	2.4	0	0	0	1	0.2	1	1	0	0	0	828	24	0.115942028	1
3	184	2	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	214	0	0	0	1	0.2	0	1	0	0	0	828	24	0.115942028	1
3	184	3	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	854	6	0	1	0	0.2	1	1	0	0	0	828	24	0.115942028	1
3	184	4	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	854	0	0	1	0	0.5	0	1	0	0	0	828	24	0.115942028	1
3	184	5	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	854	0	0	1	0	0.2	1	1	0	0	0	828	24	0.115942028	1
3	184	6	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	2.4	0	0	1	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	184	7	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	2.4	2	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	184	8	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	427	0	0	1	0	0.5	0	1	0	0	0	828	24	0.115942028	1
3	184	9	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	427	2	1	0	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	184	10	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	427	6	0	0	1	0.1	0	1	0	0	0	828	24	0.115942028	1
3	184	11	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	214	2	0	1	0	0.5	1	1	0	0	0	828	24	0.115942028	1
3	184	12	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	10	0	1	1	0	1	0	1	0	0.3	1	1	1	1	1	1	1	1	4	0	0	0	1	0	0	214	6	1	0	0	0.2	0	1	0	0	0	828	24	0.115942028	1
3	185	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	2.4	0	0	0	1	0.2	1	1	0	0	0	828	9.6	0.046376812	1
3	185	2	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	214	0	0	0	1	0.2	0	1	0	0	0	828	9.6	0.046376812	1
3	185	3	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	854	6	0	1	0	0.2	1	1	0	0	0	828	9.6	0.046376812	1
3	185	4	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	854	0	0	1	0	0.5	1	1	0	0	0	828	9.6	0.046376812	1
3	185	5	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	854	0	0	1	0	0.2	1	1	0	0	0	828	9.6	0.046376812	1
3	185	6	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	2.4	0	0	1	0	0.2	0	1	0	0	0	828	9.6	0.046376812	1
3	185	7	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	2.4	2	0	1	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
3	185	8	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	427	0	0	1	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
3	185	9	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	427	2	1	0	0	0.2	0	1	0	0	0	828	9.6	0.046376812	1
3	185	10	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	427	6	0	0	1	0.1	1	1	0	0	0	828	9.6	0.046376812	1
3	185	11	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	214	2	0	1	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
3	185	12	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.4	2	2	2	2	3	3	3	1	4	0	0	0	1	0	0	214	6	1	0	0	0.2	0	1	0	0	0	828	9.6	0.046376812	1
3	186	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	2.4	0	0	0	1	0.2	1	1	0	0	0	828	9.6	0.046376812	1
3	186	2	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	214	0	0	0	1	0.2	0	1	0	0	0	828	9.6	0.046376812	1
3	186	3	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	854	6	0	1	0	0.2	1	1	0	0	0	828	9.6	0.046376812	1
3	186	4	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	854	0	0	1	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
3	186	5	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	854	0	0	1	0	0.2	1	1	0	0	0	828	9.6	0.046376812	1
3	186	6	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	2.4	0	0	1	0	0.2	0	1	0	0	0	828	9.6	0.046376812	1
3	186	7	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	2.4	2	0	1	0	0.5	1	1	0	0	0	828	9.6	0.046376812	1
3	186	8	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	427	0	0	1	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
3	186	9	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	427	2	1	0	0	0.2	0	1	0	0	0	828	9.6	0.046376812	1
3	186	10	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	427	6	0	0	1	0.1	1	1	0	0	0	828	9.6	0.046376812	1
3	186	11	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	214	2	0	1	0	0.5	0	1	0	0	0	828	9.6	0.046376812	1
3	186	12	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	4	1	0	1	0	1	0	1	0	0.3	2	1	2	2	3	3	3	1	1	1	0	0	0	0	0	214	6	1	0	0	0.2	0	1	0	0	0	828	9.6	0.046376812	1
3	187	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	2	0	1	1	0	1	0	0	1	0.1	2	1	1	2	3	2	2	1	3	0	0	1	0	0	0	2.4	0	0	0	1	0.2	1	1	0	0	0	828	4.8	0.023188404	1
3	187	2	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	2	0	1	1	0	1	0	0	1	0.1	2	1	1	2	3	2	2	1	3	0	0	1	0	0	0	214	0	0	0	1	0.2	0	1	0	0	0	828	4.8	0.023188404	1
3	187	3	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	2	0	1	1	0	1	0	0	1	0.1	2	1	1	2	3	2	2	1	3	0	0	1	0	0	0	854	6	0	1	0	0.2	1	1	0	0	0	828	4.8	0.023188404	1
3	187	4	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	2	0	1	1	0	1	0	0	1	0.1	2	1	1	2	3	2	2	1	3	0	0	1	0	0	0	854	0	0	1	0	0.5	1	1	0	0	0	828	4.8	0.023188404	1
3	187	5	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	2	0	1	1	0	1	0	0	1	0.1	2	1	1	2	3	2	2	1	3	0	0	1	0	0	0	854	0	0	1	0	0.2	1	1	0	0	0	828	4.8	0.023188404	1
3	187	6	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	2	0	1	1	0	1	0	0	1	0.1	2	1	1	2	3	2	2	1	3	0	0	1	0	0	0	2.4	0	0	1	0	0.2	0	1	0	0	0	828	4.8	0.023188404	1
